interaction_id,timestamp,source_id,target_id,interaction_type,content_topic_1,content_topic_2,content_topic_3,content_topic_4,content_topic_5,content_topic_6,content_topic_7,content_topic_8,content_topic_9,content_topic_10
1034,2023-01-03 11:37:39,20,19,comment,0.03663187128789947,0.45840108152406994,0.40370278431363654,0.2356985752696558,0.09720113975548128,0.23728553393428656,0.0784075292614102,0.043282110832083276,0.11007224696728238,0.43051661259373236
1035,2023-01-03 11:52:22,5,17,like,,,,,,,,,,
1036,2023-01-03 11:10:54,12,90,like,,,,,,,,,,
1037,2023-01-03 12:16:57,68,86,like,,,,,,,,,,
1038,2023-01-03 12:44:34,0,38,comment,0.8533922356046013,0.44050561973467,0.08939022493414667,0.41390797573468363,0.26493455274937294,0.027491756847922523,0.46138802968152354,0.2571556433469833,0.24717456440663363,0.3926331179701033
1039,2023-01-03 12:04:13,14,-1,post,0.003097493385735524,0.4232675778175718,0.012243615574907302,0.13371250813372138,0.27105553118801423,0.3177963775047081,0.05034100587679864,0.5199600107532869,0.3173556297624359,0.14122374586765324
1040,2023-01-03 12:33:39,46,50,like,,,,,,,,,,
1041,2023-01-03 12:06:14,47,15,share,,,,,,,,,,
1042,2023-01-03 12:08:19,52,43,like,,,,,,,,,,
1043,2023-01-03 12:33:29,43,29,share,,,,,,,,,,
1044,2023-01-03 12:07:10,78,-1,post,0.17896370415052582,0.1446873124743427,0.26828074335236096,0.043555503922549914,0.10446331488198025,0.12403034168885829,0.4370818920689788,0.2243280328296398,0.047804509921131555,0.2500482374568908
1045,2023-01-03 12:32:57,32,52,comment,0.11288122099755553,0.11665427355590952,0.12300608728028253,0.4812426162635189,0.4274902369760399,0.15392148343543402,0.3529580942306296,0.03812945431770121,0.14255358886057581,0.7046489210368019
1046,2023-01-03 12:58:16,8,24,comment,0.36548021114429097,0.22562334032057454,0.13948338077551856,0.703653704811136,0.20703210027621088,0.2462555941481053,0.19301803380002897,0.35690956553753533,0.234786209155808,0.007109773445261727
1047,2023-01-03 12:08:50,32,57,like,,,,,,,,,,
1048,2023-01-03 12:44:18,32,22,like,,,,,,,,,,
1049,2023-01-03 12:44:09,23,22,like,,,,,,,,,,
1050,2023-01-03 12:07:50,62,45,comment,0.44181753804432516,0.36528459893647874,0.054758892429375636,0.4763903739882957,0.19965774384069765,0.27761456022300296,0.1673187822956673,0.10385687380171675,0.10957099251853339,0.016118143251343017
1051,2023-01-03 12:35:23,87,-1,post,0.3611613405196998,0.12159185601176449,0.7392796747607728,0.32488533569202754,0.17984370951882567,0.2738445289126103,0.027145523765240983,0.22832272580236096,0.2726956404542543,0.49012930741196425
1052,2023-01-03 12:39:20,37,34,share,,,,,,,,,,
1053,2023-01-03 12:44:31,47,3,comment,0.10508048933916773,0.07261575456305584,0.23937240445388624,0.6174766493450011,0.06194050918226856,0.32233702010086557,0.06675082436278233,0.18055603764041964,0.13178879768627558,0.04254598229382107
1054,2023-01-03 12:23:30,80,47,comment,0.028328358296194275,0.2842182810290716,0.16623029016953939,0.2803546126052951,0.23298390526860321,0.1977100798234625,0.07417736687639921,0.3268539701164287,0.21790206146369734,0.1486393470081781
1055,2023-01-03 12:46:33,80,24,comment,0.0053558479383735685,0.041387209590425585,0.533129928148084,0.2895957050421646,0.42695971769692886,0.18845331095846082,0.3304914462813663,0.23309065386961336,0.0921444583966146,0.09683978676971927
1056,2023-01-03 12:12:27,24,8,like,,,,,,,,,,
1057,2023-01-03 12:59:19,20,-1,post,0.28704407835067225,0.43996967817699795,0.19314232351609903,0.21882166001229722,0.19988961720126056,0.1560108847743005,0.1775471058863164,0.37355174609890424,0.37944026150018484,0.5130513006600271
1058,2023-01-03 12:08:06,36,2,like,,,,,,,,,,
1059,2023-01-03 12:49:20,10,91,share,,,,,,,,,,
1060,2023-01-03 12:23:15,45,-1,post,0.18490162132067892,0.1262115535458698,0.6010755963276153,0.03947372732064941,0.15709130662462928,0.04635068739810103,0.16902319209747746,0.20459565356014003,0.06559923525318348,0.4204043153308272
1061,2023-01-03 12:43:20,56,63,like,,,,,,,,,,
1062,2023-01-03 12:04:30,72,45,like,,,,,,,,,,
1063,2023-01-03 12:23:12,80,64,comment,0.06570027722970449,0.16675828822655953,0.1505893059183076,0.1696147540947202,0.16411042887431596,0.03799362737210899,0.15500298203379423,0.4116551007674585,0.01833371822098636,0.15388112643870616
1064,2023-01-03 12:37:58,50,-1,post,0.47568962970476303,0.18127930421328106,0.2801388149184348,0.025224604561921927,0.2949233201683774,0.036800142619475576,0.14537270993439738,0.0403199558715192,0.3657876662308087,0.12144932621541642
1065,2023-01-03 12:32:57,8,61,like,,,,,,,,,,
1066,2023-01-03 12:45:28,96,21,like,,,,,,,,,,
1067,2023-01-03 12:24:33,22,23,share,,,,,,,,,,
1068,2023-01-03 12:49:19,6,39,share,,,,,,,,,,
1069,2023-01-03 12:07:28,92,-1,post,0.19757267227145314,0.060751052521938874,0.454465798185347,0.010668280065653468,0.10957836466134888,0.28480122375920913,0.3176554754217918,0.11250764747462488,0.5304910922155601,0.03624480184171007
1070,2023-01-03 13:12:46,52,43,comment,0.02913610389588514,0.3942812603798677,0.19893616498617583,0.28391169681081274,0.03320655516950636,0.43853228691316903,0.5754269379767426,0.15153244061892696,0.13161758958262698,0.3073541921889422
1071,2023-01-03 13:20:22,6,56,like,,,,,,,,,,
1072,2023-01-03 13:00:30,71,4,comment,0.08739514289066941,0.40189491587731785,0.5126899699328331,0.02206245172238856,0.007367926502798333,0.27739122260364046,0.22143965275285843,0.05844745127381897,0.2436336565637477,0.0596013323566216
1073,2023-01-03 13:58:48,38,0,share,,,,,,,,,,
1074,2023-01-03 13:15:11,29,84,like,,,,,,,,,,
1075,2023-01-03 13:33:25,5,1,like,,,,,,,,,,
1076,2023-01-03 13:00:45,14,-1,post,0.11782662184243713,0.29920181679054114,0.005734560384408255,0.13445793725524538,0.06168482664910909,0.335162976658097,0.2620801861964437,0.18767806633136547,0.2289139596000136,0.2103978647807223
1077,2023-01-03 13:45:10,44,33,like,,,,,,,,,,
1078,2023-01-03 13:29:42,44,33,like,,,,,,,,,,
1079,2023-01-03 13:33:15,32,7,like,,,,,,,,,,
1080,2023-01-03 13:41:32,68,30,comment,0.3917083659383656,0.07073623965237366,0.056290276376276066,0.4736934870982467,0.14082847845537189,0.2102564656711432,0.18440452259187692,0.39781891944957115,0.007561784399097379,0.07437504460002466
1081,2023-01-03 13:49:11,2,-1,post,0.04744754358939697,0.16718484170355294,0.019169497354015755,0.3037813433875309,0.11704457639725144,0.08213037070790744,0.11789687127461375,0.046952066410410255,0.5406657932691932,0.012202154408063258
1082,2023-01-03 13:04:06,34,37,like,,,,,,,,,,
1083,2023-01-03 13:04:46,25,35,like,,,,,,,,,,
1084,2023-01-03 13:20:23,39,19,like,,,,,,,,,,
1085,2023-01-03 13:45:24,77,63,comment,0.14569670938327156,0.18174275509058482,0.28975193641469654,0.02088449049992915,0.0028113098461566553,0.5838843690728143,0.03489763731007519,0.09783562978083914,0.012801654514967767,0.14014573791167992
1086,2023-01-03 13:31:07,40,64,like,,,,,,,,,,
1087,2023-01-03 13:09:20,10,29,like,,,,,,,,,,
1088,2023-01-03 13:18:05,36,3,like,,,,,,,,,,
1089,2023-01-03 13:31:17,94,95,like,,,,,,,,,,
1090,2023-01-03 13:01:59,74,38,comment,0.1106608257116197,0.5608021104394627,0.018237756072322944,0.16868252857723934,0.516348479214511,0.10603684467429741,0.2660902184085247,0.09936014346712452,0.15322505290586194,0.09855397920707842
1091,2023-01-03 13:49:34,68,41,like,,,,,,,,,,
1092,2023-01-03 13:13:55,97,-1,post,0.10313680847534243,0.02878051681747125,0.05536076188493941,0.0012127111081242008,0.2449736184110223,0.4841327177797066,0.17320814602412354,0.09003832944205556,0.384738462452908,0.11032008388093116
1093,2023-01-03 13:51:41,55,24,comment,0.46618663125947746,0.19909515606454387,0.10513987010286817,0.023859346515208348,0.06501559795955195,0.18631390203557774,0.10285166269342304,0.41676806408552103,0.14598818200697172,0.3982564097547214
1094,2023-01-03 13:30:19,25,-1,post,0.05676180373812173,0.06587926640615366,0.2672939962460183,0.01825174907085272,0.02880119310397597,0.109513544628323,0.28566026181103765,0.06944911427149923,0.09260922286029662,0.06965156644499661
1095,2023-01-03 13:36:06,89,56,like,,,,,,,,,,
1096,2023-01-03 13:29:59,34,-1,post,0.2797438467154391,0.13934245964131642,0.2064375405940163,0.22706358409192634,0.7633488984332205,0.4330171601728705,0.143777736491665,0.30908791362258836,0.11697229640041573,0.1446578602732126
1097,2023-01-03 13:23:56,22,19,comment,0.016453586560613877,0.472005250837048,0.1843911997695312,0.3717659715571075,0.09048875680503567,0.8068373535292716,0.5199049081819651,0.08327386769359471,0.8269858977886893,0.024279580854198478
1098,2023-01-03 13:07:51,40,64,comment,0.3573174308331885,0.11085178861046631,0.06983287836088556,0.34228779535509807,0.015316071123059098,0.47347630913142785,0.16639061372005481,0.029550440681903968,0.07050241988160891,0.3345043176920624
1099,2023-01-03 13:32:42,34,29,like,,,,,,,,,,
1100,2023-01-03 13:19:24,62,46,comment,0.003880135302445925,0.17458460557890285,0.26550611334061885,0.04871028925629566,0.23612003907773013,0.7710993704860445,0.22422377723690748,0.11012322093129094,0.319276117020964,0.2894562209951797
1101,2023-01-03 13:24:41,91,99,like,,,,,,,,,,
1102,2023-01-03 13:39:27,97,50,like,,,,,,,,,,
1103,2023-01-03 14:12:54,25,-1,post,0.38636240351553225,0.0009469107604808782,0.3165523029950521,0.17280333124233443,0.124677689426744,0.619904708077963,0.10743896314248734,0.047023654170190395,0.2222221989548941,0.505325417889324
1104,2023-01-03 14:33:35,52,43,comment,0.06482591581453993,0.10190175714405633,0.3507821099281227,0.032304671120953,0.04371094424868601,0.18279337566416137,0.6227640973777232,0.0029695836676155575,0.2650438552542478,0.028209296563500363
1105,2023-01-03 14:49:08,42,-1,post,0.32688519790457665,0.12916377442755456,0.06911876839249949,0.545415446778873,0.31321133764595355,0.0392034916470246,0.2755691483526857,0.045432065015829734,0.7109716797496622,0.0710959884206816
1106,2023-01-03 14:14:08,56,89,share,,,,,,,,,,
1107,2023-01-03 14:54:15,70,18,like,,,,,,,,,,
1108,2023-01-03 14:29:12,53,65,like,,,,,,,,,,
1109,2023-01-03 14:21:10,25,35,comment,0.0629279247537533,0.27039247170626857,0.355911628793305,0.37444456223635386,0.0984092664915829,0.624615870367865,0.1580242406195891,0.1725547875782189,0.17102782648149234,0.3199913312519271
1110,2023-01-03 14:35:35,23,-1,post,0.14723778599436363,0.2186173589065591,0.015852488316959207,0.36549640269347433,0.21716518999433057,0.11862846107667635,0.27315874064198464,0.4545011565233818,0.39034354184760567,0.193863344267979
1111,2023-01-03 14:06:15,38,0,like,,,,,,,,,,
1112,2023-01-03 14:13:58,47,56,like,,,,,,,,,,
1113,2023-01-03 14:01:21,40,-1,post,0.17322035205088562,0.0857098333196012,0.059225866786935276,0.08445047198612868,0.07154523391402058,0.18629558848458036,0.010463567893622934,0.0713118207648869,0.12571615182053963,0.4694326824839655
1114,2023-01-03 14:49:49,34,37,like,,,,,,,,,,
1115,2023-01-03 14:32:57,63,-1,post,0.22273968807350136,0.2527822897881997,0.2414479136030668,0.35129653820036455,0.524305539265557,0.15948214629565063,0.20228873156841465,0.11511948075643563,0.04481499077110494,0.048122740021453905
1116,2023-01-03 14:03:08,60,50,like,,,,,,,,,,
1117,2023-01-03 14:56:25,84,12,like,,,,,,,,,,
1118,2023-01-03 14:12:48,20,89,comment,0.06543442265529396,0.30718493481491066,0.008535355176874765,0.2904836223643762,0.22120405365989912,0.1158644055201115,0.5663296276164612,0.051618082122464215,0.40697314674504875,0.2625759676781558
1119,2023-01-03 14:23:45,70,78,share,,,,,,,,,,
1120,2023-01-03 14:13:41,7,49,like,,,,,,,,,,
1121,2023-01-03 14:30:02,13,-1,post,0.10358031510276927,0.4926273660258116,0.17423345921676006,0.10115276371940814,0.37147333186329917,0.0993477389186573,0.18148522657917973,0.14539325002391892,0.029201860014530366,0.1678105455583701
1122,2023-01-03 14:25:14,92,16,comment,0.3413156533197658,0.05615723898041135,0.2654745170648628,0.02671451190760414,0.3756223989801076,0.029975553500842,0.30279889599375853,0.3183160350313011,0.10457677030531447,0.02822462749485434
1123,2023-01-03 14:49:42,54,66,comment,0.06868241892473415,0.08698166493547048,0.18520174360456454,0.01152308129775022,0.14054880771503667,0.2805941192658399,0.18609563108765312,0.04833711107764014,0.24816704348476587,0.025664525228009796
1124,2023-01-03 14:32:02,4,-1,post,0.03737162766083611,0.22064366758268578,0.0821987853937246,0.12252676401316841,0.10233046465644972,0.01567638146737283,0.052881208026352794,0.053898065780584245,0.02180126461694357,0.10784784621278012
1125,2023-01-03 14:13:29,40,64,comment,0.3972790847998626,0.14198143873149224,0.06270497258578694,0.4059662133746338,0.2667997707032049,0.11345682514679521,0.2146576693606599,0.1530131547835823,0.08901259288850333,0.21074938120670325
1126,2023-01-03 14:04:01,28,91,like,,,,,,,,,,
1127,2023-01-03 14:25:56,56,63,comment,0.03646031438257799,0.09841462955358303,0.07716622273984308,0.33604526420118846,0.06803657287082299,0.1915261748701612,0.4758296098580809,0.04503497630207362,0.21387654427792843,0.011416383586898511
1128,2023-01-03 14:28:24,85,35,like,,,,,,,,,,
1129,2023-01-03 14:44:48,98,-1,post,0.16276612058693926,0.07939858409752482,0.37028923170976186,0.07481179696310879,0.05352089790412334,0.033042304408670134,0.21741939698983592,0.6670674181911108,0.0868861751143288,0.29561338087875266
1130,2023-01-03 14:51:51,78,79,like,,,,,,,,,,
1131,2023-01-03 14:31:33,49,-1,post,0.0029437331024514727,0.029754713103494992,0.3100024096014407,0.04618750338466453,0.057773642188410496,0.218986480983271,0.04824795625591647,0.12873093473914105,0.5571466544955634,0.29109699384336396
1132,2023-01-03 15:02:24,64,40,like,,,,,,,,,,
1133,2023-01-03 15:35:58,36,2,like,,,,,,,,,,
1134,2023-01-03 15:15:07,46,-1,post,0.22752465151840473,0.012371227205504274,0.027453318624021554,0.027413431436495307,0.6293271826401663,0.5860151334341371,0.5189788442279701,0.15526465091479458,0.09493587852302539,0.14950266498374892
1135,2023-01-03 15:09:39,19,1,share,,,,,,,,,,
1136,2023-01-03 15:16:03,71,4,comment,0.03985417457240964,0.12313118935004454,0.4515565908147359,0.1876219183841883,0.3457996551932053,0.11421116209970143,0.2876329367873097,0.02582032656563621,0.49099882649069787,0.05217814639888195
1137,2023-01-03 15:44:59,8,24,like,,,,,,,,,,
1138,2023-01-03 15:40:30,72,45,like,,,,,,,,,,
1139,2023-01-03 15:04:20,50,-1,post,0.5967894461973509,0.03444156216175255,0.09864541633430553,0.06337680073692756,0.22284770706367152,0.10370610384194344,0.06073244075612158,0.15465373870586382,0.21506472069741675,0.2877847891713178
1140,2023-01-03 15:59:31,25,35,comment,0.1779584104807611,0.3306564351670364,0.07916908347998039,0.2054598512865152,0.1283532095078052,0.24413892367386622,0.029636244004204372,0.2937535468566495,0.10018206268795621,0.0835418813458874
1141,2023-01-03 15:58:00,66,30,comment,0.13266544358150487,0.537042141503506,0.08350138145447616,0.37689943573079243,0.3606194060116958,0.25293943202478764,0.0949509998041905,0.14949547734728635,0.1943675786459228,0.40643869769667434
1142,2023-01-03 15:31:04,38,0,like,,,,,,,,,,
1143,2023-01-03 15:36:42,92,55,comment,0.01102237728725451,0.13813215279636726,0.04169803438054107,0.1647764573704435,0.08718196628531,0.23909827719881863,0.4213530701056347,0.0845433590843814,0.29821800147719346,0.07281654728563121
1144,2023-01-03 15:29:14,27,13,comment,0.1476180513638635,0.05962964265577139,0.7442741687117185,0.5190862941417089,0.2906167895229674,0.1601312038156486,0.26016476338796096,0.6826191559937563,0.002882543927564475,0.12012367293428952
1145,2023-01-03 15:30:13,9,61,share,,,,,,,,,,
1146,2023-01-03 15:05:50,35,25,comment,0.13261720168970212,0.055017703062556426,0.10667758991419198,0.682959682000942,0.27795275393048974,0.1910766460993598,0.1530389133284422,0.1485977401879427,0.05096611193045455,0.17553306573790622
1147,2023-01-03 15:09:33,78,79,comment,0.10327680921561383,0.5843513398971268,0.37599517223743356,0.17117797933693155,0.0967258007269473,0.06573216277226951,0.2643056090833862,0.4187074001752322,0.04874271861213498,0.009515881102512235
1148,2023-01-03 15:30:14,87,-1,post,0.02581569049545238,0.4254599608750969,0.49405768283247486,0.17692013662934872,0.5478423024987551,0.4571292038809448,0.21126062383809144,0.23861826658383456,0.4354653566603497,0.05775832817022361
1149,2023-01-03 15:01:53,27,69,comment,0.0036938217300528206,0.07696217930820853,0.37045177692787645,0.005166816387171019,0.18929782521661137,0.05221501462869699,0.009193514341232235,0.26847236899139204,0.049648522380208004,0.02605512618675339
1150,2023-01-03 15:52:18,0,91,share,,,,,,,,,,
1151,2023-01-03 15:40:49,79,93,comment,0.02342343112569157,0.11287169940943927,0.09899409475394905,0.10481093740847014,0.10979555333058104,0.0719195246499198,0.6000051247252509,0.24109550076846997,0.13515566776939036,0.6819432081724395
1152,2023-01-03 15:01:02,82,8,like,,,,,,,,,,
1153,2023-01-03 15:25:52,99,91,like,,,,,,,,,,
1154,2023-01-03 15:09:36,39,2,like,,,,,,,,,,
1155,2023-01-03 15:46:23,63,77,like,,,,,,,,,,
1156,2023-01-03 15:11:53,52,43,comment,0.5821391607296073,0.32550715917177225,0.07655991334176719,0.26993532503808254,0.04588043260132669,0.49545692927725715,0.599697811857483,0.3094712939243875,0.049652713108796424,0.03000344990016779
1157,2023-01-03 15:26:55,55,9,share,,,,,,,,,,
1158,2023-01-03 16:38:05,2,-1,post,0.15562835442630726,0.020398551387878383,0.2662455750886559,0.09822455357698393,0.24366972239164822,0.7752426792947766,0.3691176760185372,0.21971497606313314,0.4215191023628355,0.3411179732006183
1159,2023-01-03 16:13:03,8,24,like,,,,,,,,,,
1160,2023-01-03 16:36:32,3,-1,post,0.13844010772421675,0.41329336239032555,0.10943518414927275,0.13692309160987046,0.27248088380691476,0.029324315138363775,0.5488539505788728,0.0759423376313426,0.03772439146494961,0.45941113764449865
1161,2023-01-03 16:41:29,55,57,comment,0.3597206652437697,0.07516916941833081,0.11566179431126349,0.14922044904416604,0.36453659825407275,0.515855145775969,0.08213650922350825,0.21462592955235216,0.03958445529096194,0.28008011438793234
1162,2023-01-03 16:10:54,72,45,comment,0.32243189078857754,0.04553150259625909,0.1971025996462965,0.19951390273959838,0.3232202790383781,0.22723052396962046,0.05233387416547423,0.3857991596409791,0.2473196594879653,0.04630935367252333
1163,2023-01-03 16:34:23,71,4,comment,0.3726856195271367,0.2222459521973503,0.2543145905594573,0.1427840014746723,0.15988658596820898,0.17576278692076844,0.27935358376896,0.08770974178930763,0.09941005889824132,0.07366924006299855
1164,2023-01-03 16:17:49,8,24,like,,,,,,,,,,
1165,2023-01-03 16:05:26,80,32,share,,,,,,,,,,
1166,2023-01-03 16:40:15,22,19,share,,,,,,,,,,
1167,2023-01-03 16:22:20,78,79,comment,0.2334135163980832,0.07353956451899235,0.11156921594972256,0.007305542879682029,0.03882238125788033,0.4040524618136963,0.13490466549723287,0.4747391167104451,0.4425182352022276,0.13266814653013187
1168,2023-01-03 16:05:44,6,24,like,,,,,,,,,,
1169,2023-01-03 16:31:47,75,41,like,,,,,,,,,,
1170,2023-01-03 16:44:20,20,-1,post,0.08744975757663769,0.31406164643324774,0.5275979023734515,0.30142532608957323,0.04472307961063945,0.10431285857729758,0.2702969768785482,0.22849120535561132,0.2240575325394457,0.26685685754879573
1171,2023-01-03 16:31:58,35,25,like,,,,,,,,,,
1172,2023-01-03 16:39:53,92,63,like,,,,,,,,,,
1173,2023-01-03 16:31:02,80,17,like,,,,,,,,,,
1174,2023-01-03 16:45:00,6,-1,post,0.02826589552469289,0.24846551003902198,0.0925563667169701,0.18219381273010926,0.1851804774457191,0.23601580161561175,0.029765780494045803,0.11440380109345077,0.11894842759500324,0.09141801166577092
1175,2023-01-03 16:58:26,40,64,like,,,,,,,,,,
1176,2023-01-03 16:18:01,42,-1,post,0.2482141460745032,0.16323625962637822,0.47937113722234,0.6903373362765869,0.5230240794957681,0.11048065959802664,0.2589062371054311,0.6055721311613104,0.014359022144891462,0.008004936541759836
1177,2023-01-03 16:22:36,25,35,comment,0.29578488044386175,0.3033761698808423,0.2766194315266126,0.16025834818265777,0.3242491656136047,0.46692932576282353,0.3491482024298671,0.07692664900759671,0.1273723915172287,0.24331036396954775
1178,2023-01-03 16:42:30,78,79,like,,,,,,,,,,
1179,2023-01-03 16:20:33,75,41,comment,0.359964305740132,0.08692414760275309,0.5395445195940612,0.14967236886884316,0.08133334036353523,0.2253746709979536,0.11727562837775939,0.2335941403599636,0.5134595408491562,0.0029019871423015924
1180,2023-01-03 16:04:59,97,50,comment,0.15984229111037093,0.1176150417772907,0.49722139747578076,0.1650657181706375,0.1962661676067248,0.14886642755897422,0.21756680830971317,0.10464824568613341,0.09464414565957044,0.009892987918610326
1181,2023-01-03 16:23:37,13,96,like,,,,,,,,,,
1182,2023-01-03 16:05:32,16,24,share,,,,,,,,,,
1183,2023-01-03 16:11:55,41,83,like,,,,,,,,,,
1184,2023-01-03 16:23:32,99,-1,post,0.4730019657313773,0.23473900324540933,0.013621450397391648,0.20066567717343176,0.24784129736521582,0.23674329137158487,0.02790979332203978,0.05980214374656127,0.1266299229116825,0.26791746095180785
1185,2023-01-03 16:35:44,52,43,share,,,,,,,,,,
1186,2023-01-03 16:25:02,90,77,like,,,,,,,,,,
1187,2023-01-03 17:10:15,44,33,like,,,,,,,,,,
1188,2023-01-03 17:01:53,45,-1,post,0.07012457210091555,0.300664118648583,0.4694862936327209,0.16546463505665995,0.3406124924065033,0.30458873152420407,0.15817288542441282,0.336068695660042,0.09101481821421764,0.18452922174082909
1189,2023-01-03 17:22:24,40,64,comment,0.2507037381308292,0.09366617936868936,0.44375940881842396,0.20663242058186956,0.16287204809455444,0.6125714828837392,0.15157872007999826,0.2413301061455432,0.34425438086470067,0.14137277722788766
1190,2023-01-03 17:17:43,32,10,like,,,,,,,,,,
1191,2023-01-03 17:55:01,75,93,share,,,,,,,,,,
1192,2023-01-03 17:37:05,8,24,like,,,,,,,,,,
1193,2023-01-03 17:48:41,30,66,like,,,,,,,,,,
1194,2023-01-03 17:31:56,99,75,comment,0.4514129360126815,0.38362171766444303,0.0374695908657652,0.09382683471993383,0.1601315164211346,0.21170895684085778,0.03988211742965986,0.4143802498043631,0.5842277716236656,0.16249177019654876
1195,2023-01-03 17:18:35,50,60,like,,,,,,,,,,
1196,2023-01-03 17:12:53,80,22,like,,,,,,,,,,
1197,2023-01-03 17:18:02,21,26,comment,0.1531395255757089,0.09713928567638831,0.0883268579183533,0.05488959048802207,0.22246457574034445,0.2896465416815183,0.4925692036663383,0.005117031412428753,0.06658756412469198,0.11318334001723936
1198,2023-01-03 17:46:51,3,0,share,,,,,,,,,,
1199,2023-01-03 17:30:18,52,43,comment,0.31133874844305665,0.08355981864385682,0.10523432798584026,0.019022431408485245,0.2776100451647098,0.4070367514060995,0.5373311989761873,0.0370120544493009,0.09519047456280794,0.04582757976747853
1200,2023-01-03 17:29:42,40,64,comment,0.12409882488957241,0.32554996179554957,0.1452238072779751,0.1720775534218559,0.17852448663860473,0.46616702161532586,0.35607338446950454,0.10347615803806778,0.1865278085543703,0.3133782992368547
1201,2023-01-03 17:02:42,10,6,like,,,,,,,,,,
1202,2023-01-03 17:40:54,21,-1,post,0.4727039371162199,0.05967357698631696,0.19262244947064047,0.2344863813913862,0.07283405508017694,0.1529420806962521,0.5795524707519144,0.2459310116629539,0.21065162276584617,0.16488390485800433
1203,2023-01-03 17:01:38,18,70,comment,0.2340182925391711,0.48301729164125234,0.16397883916609862,0.14362631919586438,0.09742847927460174,0.13247916299210238,0.15517508925412474,0.22685774690902397,0.0665059706746566,0.2217963817898613
1204,2023-01-03 17:59:47,80,58,like,,,,,,,,,,
1205,2023-01-03 17:23:50,87,79,like,,,,,,,,,,
1206,2023-01-03 17:19:39,2,-1,post,0.2802115566427618,0.2722907236148411,0.07926391285756416,0.1552390572727934,0.002275482735426529,0.10627159754678384,0.17920565112626108,0.22473940859124159,0.647125895355906,0.37802204439100334
1207,2023-01-03 17:54:25,37,34,share,,,,,,,,,,
1208,2023-01-03 17:37:40,98,-1,post,0.18063126033150054,0.41245079800670625,0.16730972068536917,0.3013412241853765,0.3594203030685779,0.14898445505171898,0.04989291221791355,0.5905693207099908,0.034394885335714005,0.1586276449487129
1209,2023-01-03 17:14:44,58,66,comment,0.314658081552654,0.22574188966470807,0.6023038118823137,0.32575967577485665,0.07265485336207257,0.16285320352296964,0.38419782941058084,0.1683398620695237,0.3274803663551287,0.1409719918886399
1210,2023-01-03 17:45:03,20,97,like,,,,,,,,,,
1211,2023-01-03 17:59:33,39,-1,post,0.0742875011222587,0.009496681158338105,0.19926654922032647,0.43713133456857556,0.13810349684731169,0.3219260063968119,0.005616735340456639,0.06117789707647138,0.012740416852749546,0.009501362496769847
1212,2023-01-03 17:07:30,56,47,like,,,,,,,,,,
1213,2023-01-03 17:52:59,79,81,like,,,,,,,,,,
1214,2023-01-03 17:52:27,8,-1,post,0.16990471341927255,0.0936762044984414,0.24677887416614372,0.41793851111784036,0.09241345527367643,0.5234176440297879,0.02378885446103543,0.20536047167950572,0.1775864038244152,0.12913798244515035
1215,2023-01-03 17:31:45,93,75,like,,,,,,,,,,
1216,2023-01-03 17:01:12,36,2,like,,,,,,,,,,
1217,2023-01-03 17:58:46,7,60,comment,0.0950780433990091,0.20495590120663928,0.16660589115780003,0.1923988221077751,0.4577702767575558,0.8618922276779821,0.41458181324195226,0.31069855176261657,0.37308539934744694,0.33123732874343886
1218,2023-01-03 17:42:57,83,88,like,,,,,,,,,,
1219,2023-01-03 17:24:27,19,1,comment,0.011003511142055332,0.3361231921610702,0.35010506284680826,0.32792114554519886,0.08142594458929676,0.3638131993228684,0.0809924767591676,0.13862485204089126,0.14391965252457709,0.32308499714696187
1220,2023-01-03 18:11:36,64,40,like,,,,,,,,,,
1221,2023-01-03 18:37:47,18,34,like,,,,,,,,,,
1222,2023-01-03 18:19:31,3,47,like,,,,,,,,,,
1223,2023-01-03 18:13:13,34,37,like,,,,,,,,,,
1224,2023-01-03 18:46:26,27,-1,post,0.01402454961667316,0.09321573232660371,0.4023678915768735,0.04985890894296894,0.4761693799306286,0.058361393805171156,0.2336541438843307,0.6198932772811209,0.03560940763131532,0.13424132963350452
1225,2023-01-03 18:19:19,95,8,share,,,,,,,,,,
1226,2023-01-03 18:18:35,47,-1,post,0.18959273477285046,0.12276739438823232,0.34025241332683476,0.030145743742923864,0.41742089518840547,0.0821350149591779,0.11253791192503511,0.5656668081017702,0.2044649687386582,0.27803752398922543
1227,2023-01-03 18:30:33,40,64,comment,0.23140175208677805,0.18465607462004688,0.09825379891369047,0.0780584163610247,0.04604161154853258,0.39534283235655765,0.28448824140079115,0.37057174086970407,0.08276385208834121,0.07732510945780559
1228,2023-01-03 18:36:40,38,0,like,,,,,,,,,,
1229,2023-01-03 18:32:46,8,24,like,,,,,,,,,,
1230,2023-01-03 18:04:47,53,59,share,,,,,,,,,,
1231,2023-01-03 18:22:27,77,90,like,,,,,,,,,,
1232,2023-01-03 18:37:39,25,35,like,,,,,,,,,,
1233,2023-01-03 18:56:56,19,1,like,,,,,,,,,,
1234,2023-01-03 18:52:51,3,47,share,,,,,,,,,,
1235,2023-01-03 18:56:23,24,62,like,,,,,,,,,,
1236,2023-01-03 18:09:55,40,64,share,,,,,,,,,,
1237,2023-01-03 18:21:34,36,2,comment,0.29645133350198377,0.11598269876159698,0.26145393813987194,0.12079166585274372,0.09282299822659769,0.24716611976935027,0.07176022384478105,0.06767766197694504,0.16816631076444372,0.06840474118807142
1238,2023-01-03 18:03:57,28,35,like,,,,,,,,,,
